"Nombre","curso","edad","Asignatura","Detalle_Nota","Nota","Asistencia","Observacion de conducta"
"Marianela Gallo Jara","3ro Medio A","14","Ciencias","Prueba 2","3,3","88%","Muestra gran interés, pero a veces conversa en clases."
"Marianela Gallo Jara","3ro Medio A","14","Ciencias","Control 3","5,8","88%","Muestra gran interés, pero a veces conversa en clases."
"Marianela Gallo Jara","3ro Medio A","14","Ciencias","Control 4","6,1","88%","Muestra gran interés, pero a veces conversa en clases."
"Ricarda Casal Coloma","3ro Medio A","17","Lenguaje","Tarea 1","4,1","92%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Ricarda Casal Coloma","3ro Medio A","17","Lenguaje","Laboratorio 2","4,5","92%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Ricarda Casal Coloma","3ro Medio A","17","Lenguaje","Control 3","5,9","92%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Ricarda Casal Coloma","3ro Medio A","17","Lenguaje","Prueba 4","4,9","92%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Ricarda Casal Coloma","3ro Medio A","17","Ciencias","Exposición 1","6,7","92%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Ricarda Casal Coloma","3ro Medio A","17","Ciencias","Prueba 2","3,3","92%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Ricarda Casal Coloma","3ro Medio A","17","Educación Física","Laboratorio 1","4,0","92%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Ricarda Casal Coloma","3ro Medio A","17","Educación Física","Prueba 2","3,4","92%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Ricarda Casal Coloma","3ro Medio A","17","Educación Física","Prueba 3","4,8","92%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Ricarda Casal Coloma","3ro Medio A","17","Educación Física","Ensayo 4","6,9","92%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Ricarda Casal Coloma","3ro Medio A","17","Matemáticas","Control 1","4,8","92%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Ricarda Casal Coloma","3ro Medio A","17","Matemáticas","Prueba 2","6,3","92%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Ricarda Casal Coloma","3ro Medio A","17","Matemáticas","Tarea 3","6,2","92%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Sigfrido Torrents Ribera","3ro Medio A","14","Matemáticas","Control 1","6,7","88%","Buen rendimiento académico, aunque es muy tímido."
"Sigfrido Torrents Ribera","3ro Medio A","14","Matemáticas","Prueba 2","6,9","88%","Buen rendimiento académico, aunque es muy tímido."
"Sigfrido Torrents Ribera","3ro Medio A","14","Matemáticas","Exposición 3","5,6","88%","Buen rendimiento académico, aunque es muy tímido."
"Sigfrido Torrents Ribera","3ro Medio A","14","Matemáticas","Exposición 4","3,9","88%","Buen rendimiento académico, aunque es muy tímido."
"Sigfrido Torrents Ribera","3ro Medio A","14","Lenguaje","Exposición 1","3,7","88%","Buen rendimiento académico, aunque es muy tímido."
"Sigfrido Torrents Ribera","3ro Medio A","14","Lenguaje","Exposición 2","6,5","88%","Buen rendimiento académico, aunque es muy tímido."
"Sigfrido Torrents Ribera","3ro Medio A","14","Educación Física","Laboratorio 1","4,5","88%","Buen rendimiento académico, aunque es muy tímido."
"Sigfrido Torrents Ribera","3ro Medio A","14","Educación Física","Tarea 2","6,6","88%","Buen rendimiento académico, aunque es muy tímido."
"Sigfrido Torrents Ribera","3ro Medio A","14","Educación Física","Tarea 3","6,3","88%","Buen rendimiento académico, aunque es muy tímido."
"Sigfrido Torrents Ribera","3ro Medio A","14","Educación Física","Ensayo 4","4,4","88%","Buen rendimiento académico, aunque es muy tímido."
"Sigfrido Torrents Ribera","3ro Medio A","14","Historia","Control 1","4,2","88%","Buen rendimiento académico, aunque es muy tímido."
"Sigfrido Torrents Ribera","3ro Medio A","14","Historia","Tarea 2","6,4","88%","Buen rendimiento académico, aunque es muy tímido."
"Sigfrido Torrents Ribera","3ro Medio A","14","Ciencias","Exposición 1","5,3","88%","Buen rendimiento académico, aunque es muy tímido."
"Sigfrido Torrents Ribera","3ro Medio A","14","Ciencias","Tarea 2","5,6","88%","Buen rendimiento académico, aunque es muy tímido."
"Sigfrido Torrents Ribera","3ro Medio A","14","Ciencias","Ensayo 3","5,0","88%","Buen rendimiento académico, aunque es muy tímido."
"Sigfrido Torrents Ribera","3ro Medio A","14","Ciencias","Ensayo 4","5,9","88%","Buen rendimiento académico, aunque es muy tímido."
"Sigfrido Torrents Ribera","3ro Medio A","14","Inglés","Tarea 1","5,1","88%","Buen rendimiento académico, aunque es muy tímido."
"Sigfrido Torrents Ribera","3ro Medio A","14","Inglés","Ensayo 2","5,3","88%","Buen rendimiento académico, aunque es muy tímido."
"Sigfrido Torrents Ribera","3ro Medio A","14","Inglés","Control 3","4,4","88%","Buen rendimiento académico, aunque es muy tímido."
"Sigfrido Torrents Ribera","3ro Medio A","14","Inglés","Prueba 4","4,1","88%","Buen rendimiento académico, aunque es muy tímido."
"Mauricio Otero Aguiló","2do Medio A","16","Historia","Ensayo 1","4,5","100%","Muestra gran interés, pero a veces conversa en clases."
"Mauricio Otero Aguiló","2do Medio A","16","Historia","Ensayo 2","3,2","100%","Muestra gran interés, pero a veces conversa en clases."
"Mauricio Otero Aguiló","2do Medio A","16","Historia","Prueba 3","3,0","100%","Muestra gran interés, pero a veces conversa en clases."
"Mauricio Otero Aguiló","2do Medio A","16","Matemáticas","Control 1","4,4","100%","Muestra gran interés, pero a veces conversa en clases."
"Mauricio Otero Aguiló","2do Medio A","16","Matemáticas","Exposición 2","4,1","100%","Muestra gran interés, pero a veces conversa en clases."
"Mauricio Otero Aguiló","2do Medio A","16","Lenguaje","Control 1","5,8","100%","Muestra gran interés, pero a veces conversa en clases."
"Mauricio Otero Aguiló","2do Medio A","16","Lenguaje","Control 2","3,6","100%","Muestra gran interés, pero a veces conversa en clases."
"Hortensia Solé","1ro Medio A","18","Ciencias","Ensayo 1","4,6","85%","Muestra gran interés, pero a veces conversa en clases."
"Hortensia Solé","1ro Medio A","18","Ciencias","Prueba 2","4,1","85%","Muestra gran interés, pero a veces conversa en clases."
"Hortensia Solé","1ro Medio A","18","Ciencias","Ensayo 3","6,7","85%","Muestra gran interés, pero a veces conversa en clases."
"Hortensia Solé","1ro Medio A","18","Ciencias","Tarea 4","5,5","85%","Muestra gran interés, pero a veces conversa en clases."
"Hortensia Solé","1ro Medio A","18","Educación Física","Control 1","4,1","85%","Muestra gran interés, pero a veces conversa en clases."
"Hortensia Solé","1ro Medio A","18","Educación Física","Ensayo 2","5,8","85%","Muestra gran interés, pero a veces conversa en clases."
"Hortensia Solé","1ro Medio A","18","Educación Física","Exposición 3","6,9","85%","Muestra gran interés, pero a veces conversa en clases."
"Hortensia Solé","1ro Medio A","18","Matemáticas","Exposición 1","3,2","85%","Muestra gran interés, pero a veces conversa en clases."
"Hortensia Solé","1ro Medio A","18","Matemáticas","Ensayo 2","4,5","85%","Muestra gran interés, pero a veces conversa en clases."
"Hortensia Solé","1ro Medio A","18","Matemáticas","Exposición 3","3,7","85%","Muestra gran interés, pero a veces conversa en clases."
"Hortensia Solé","1ro Medio A","18","Inglés","Prueba 1","3,2","85%","Muestra gran interés, pero a veces conversa en clases."
"Hortensia Solé","1ro Medio A","18","Inglés","Exposición 2","6,5","85%","Muestra gran interés, pero a veces conversa en clases."
"Hortensia Solé","1ro Medio A","18","Inglés","Control 3","4,1","85%","Muestra gran interés, pero a veces conversa en clases."
"Hortensia Solé","1ro Medio A","18","Inglés","Laboratorio 4","6,8","85%","Muestra gran interés, pero a veces conversa en clases."
"Ágata Cabello","4to Medio A","18","Lenguaje","Ensayo 1","4,4","86%","Muestra gran interés, pero a veces conversa en clases."
"Ágata Cabello","4to Medio A","18","Lenguaje","Ensayo 2","4,1","86%","Muestra gran interés, pero a veces conversa en clases."
"Ágata Cabello","4to Medio A","18","Historia","Laboratorio 1","4,9","86%","Muestra gran interés, pero a veces conversa en clases."
"Ágata Cabello","4to Medio A","18","Historia","Control 2","6,2","86%","Muestra gran interés, pero a veces conversa en clases."
"Ágata Cabello","4to Medio A","18","Historia","Tarea 3","6,8","86%","Muestra gran interés, pero a veces conversa en clases."
"Ágata Cabello","4to Medio A","18","Historia","Control 4","6,2","86%","Muestra gran interés, pero a veces conversa en clases."
"Ágata Cabello","4to Medio A","18","Ciencias","Prueba 1","4,5","86%","Muestra gran interés, pero a veces conversa en clases."
"Ágata Cabello","4to Medio A","18","Ciencias","Prueba 2","6,8","86%","Muestra gran interés, pero a veces conversa en clases."
"Ágata Cabello","4to Medio A","18","Ciencias","Tarea 3","4,2","86%","Muestra gran interés, pero a veces conversa en clases."
"Ágata Cabello","4to Medio A","18","Ciencias","Laboratorio 4","4,1","86%","Muestra gran interés, pero a veces conversa en clases."
"Hector Andres-Monreal","3ro Medio A","15","Historia","Tarea 1","3,6","91%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Hector Andres-Monreal","3ro Medio A","15","Historia","Prueba 2","3,8","91%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Hector Andres-Monreal","3ro Medio A","15","Historia","Prueba 3","5,1","91%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Hector Andres-Monreal","3ro Medio A","15","Matemáticas","Prueba 1","3,3","91%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Hector Andres-Monreal","3ro Medio A","15","Matemáticas","Laboratorio 2","3,1","91%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Hector Andres-Monreal","3ro Medio A","15","Ciencias","Prueba 1","4,3","91%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Hector Andres-Monreal","3ro Medio A","15","Ciencias","Ensayo 2","4,1","91%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Hector Andres-Monreal","3ro Medio A","15","Educación Física","Prueba 1","5,9","91%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Hector Andres-Monreal","3ro Medio A","15","Educación Física","Prueba 2","5,7","91%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Hector Andres-Monreal","3ro Medio A","15","Inglés","Ensayo 1","4,4","91%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Hector Andres-Monreal","3ro Medio A","15","Inglés","Prueba 2","5,4","91%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Hector Andres-Monreal","3ro Medio A","15","Inglés","Prueba 3","3,6","91%","Presenta un progreso inconsistente; alterna entre notas altas y bajas."
"Marisela Rafaela Cazorla Pozo","2do Medio A","14","Inglés","Prueba 1","6,2","88%","Buen rendimiento académico, aunque es muy tímido."
"Marisela Rafaela Cazorla Pozo","2do Medio A","14","Inglés","Control 2","4,7","88%","Buen rendimiento académico, aunque es muy tímido."
"Marisela Rafaela Cazorla Pozo","2do Medio A","14","Inglés","Control 3","3,3","88%","Buen rendimiento académico, aunque es muy tímido."
"Marisela Rafaela Cazorla Pozo","2do Medio A","14","Matemáticas","Laboratorio 1","4,7","88%","Buen rendimiento académico, aunque es muy tímido."
"Marisela Rafaela Cazorla Pozo","2do Medio A","14","Matemáticas","Exposición 2","6,4","88%","Buen rendimiento académico, aunque es muy tímido."
"Marisela Rafaela Cazorla Pozo","2do Medio A","14","Lenguaje","Tarea 1","4,3","88%","Buen rendimiento académico, aunque es muy tímido."
"Marisela Rafaela Cazorla Pozo","2do Medio A","14","Lenguaje","Exposición 2","5,8","88%","Buen rendimiento académico, aunque es muy tímido."
"Marisela Rafaela Cazorla Pozo","2do Medio A","14","Lenguaje","Prueba 3","3,4","88%","Buen rendimiento académico, aunque es muy tímido."
"Marisela Rafaela Cazorla Pozo","2do Medio A","14","Educación Física","Tarea 1","5,0","88%","Buen rendimiento académico, aunque es muy tímido."
"Marisela Rafaela Cazorla Pozo","2do Medio A","14","Educación Física","Tarea 2","5,5","88%","Buen rendimiento académico, aunque es muy tímido."
"Marisela Rafaela Cazorla Pozo","2do Medio A","14","Educación Física","Control 3","5,3","88%","Buen rendimiento académico, aunque es muy tímido."
"Marisela Rafaela Cazorla Pozo","2do Medio A","14","Historia","Control 1","4,5","88%","Buen rendimiento académico, aunque es muy tímido."
"Marisela Rafaela Cazorla Pozo","2do Medio A","14","Historia","Tarea 2","6,1","88%","Buen rendimiento académico, aunque es muy tímido."
"Pedro Manuel Orozco Bayona","4to Medio A","17","Lenguaje","Prueba 1","5,5","82%","Buen rendimiento académico, aunque es muy tímido."
"Pedro Manuel Orozco Bayona","4to Medio A","17","Lenguaje","Exposición 2","4,5","82%","Buen rendimiento académico, aunque es muy tímido."
"Pedro Manuel Orozco Bayona","4to Medio A","17","Lenguaje","Laboratorio 3","5,4","82%","Buen rendimiento académico, aunque es muy tímido."
"Pedro Manuel Orozco Bayona","4to Medio A","17","Educación Física","Prueba 1","3,9","82%","Buen rendimiento académico, aunque es muy tímido."
"Pedro Manuel Orozco Bayona","4to Medio A","17","Educación Física","Control 2","6,2","82%","Buen rendimiento académico, aunque es muy tímido."
"Pedro Manuel Orozco Bayona","4to Medio A","17","Educación Física","Prueba 3","5,2","82%","Buen rendimiento académico, aunque es muy tímido."
"Pedro Manuel Orozco Bayona","4to Medio A","17","Educación Física","Ensayo 4","6,4","82%","Buen rendimiento académico, aunque es muy tímido."
"Pedro Manuel Orozco Bayona","4to Medio A","17","Ciencias","Control 1","5,5","82%","Buen rendimiento académico, aunque es muy tímido."
"Pedro Manuel Orozco Bayona","4to Medio A","17","Ciencias","Tarea 2","5,5","82%","Buen rendimiento académico, aunque es muy tímido."
"Pedro Manuel Orozco Bayona","4to Medio A","17","Ciencias","Ensayo 3","6,5","82%","Buen rendimiento académico, aunque es muy tímido."
"Pedro Manuel Orozco Bayona","4to Medio A","17","Matemáticas","Laboratorio 1","5,1","82%","Buen rendimiento académico, aunque es muy tímido."
"Pedro Manuel Orozco Bayona","4to Medio A","17","Matemáticas","Exposición 2","4,5","82%","Buen rendimiento académico, aunque es muy tímido."
"Pedro Manuel Orozco Bayona","4to Medio A","17","Matemáticas","Tarea 3","4,5","82%","Buen rendimiento académico, aunque es muy tímido."
"Pedro Manuel Orozco Bayona","4to Medio A","17","Historia","Exposición 1","3,0","82%","Buen rendimiento académico, aunque es muy tímido."
"Pedro Manuel Orozco Bayona","4to Medio A","17","Historia","Prueba 2","5,5","82%","Buen rendimiento académico, aunque es muy tímido."
"Pedro Manuel Orozco Bayona","4to Medio A","17","Inglés","Exposición 1","3,1","82%","Buen rendimiento académico, aunque es muy tímido."
"Pedro Manuel Orozco Bayona","4to Medio A","17","Inglés","Control 2","3,2","82%","Buen rendimiento académico, aunque es muy tímido."
"Pedro Manuel Orozco Bayona","4to Medio A","17","Inglés","Prueba 3","3,9","82%","Buen rendimiento académico, aunque es muy tímido."
"Pedro Manuel Orozco Bayona","4to Medio A","17","Inglés","Control 4","4,7","82%","Buen rendimiento académico, aunque es muy tímido."
"David Borja Manso","2do Medio A","18","Educación Física","Ensayo 1","4,2","92%","Muestra gran interés, pero a veces conversa en clases."
"David Borja Manso","2do Medio A","18","Educación Física","Exposición 2","6,6","92%","Muestra gran interés, pero a veces conversa en clases."
"David Borja Manso","2do Medio A","18","Educación Física","Prueba 3","6,3","92%","Muestra gran interés, pero a veces conversa en clases."
"David Borja Manso","2do Medio A","18","Educación Física","Exposición 4","5,9","92%","Muestra gran interés, pero a veces conversa en clases."
"David Borja Manso","2do Medio A","18","Historia","Ensayo 1","4,5","92%","Muestra gran interés, pero a veces conversa en clases."
"David Borja Manso","2do Medio A","18","Historia","Control 2","4,8","92%","Muestra gran interés, pero a veces conversa en clases."
"David Borja Manso","2do Medio A","18","Historia","Prueba 3","5,1","92%","Muestra gran interés, pero a veces conversa en clases."
"David Borja Manso","2do Medio A","18","Inglés","Laboratorio 1","6,9","92%","Muestra gran interés, pero a veces conversa en clases."
"David Borja Manso","2do Medio A","18","Inglés","Exposición 2","5,6","92%","Muestra gran interés, pero a veces conversa en clases."
"David Borja Manso","2do Medio A","18","Inglés","Prueba 3","3,4","92%","Muestra gran interés, pero a veces conversa en clases."
"David Borja Manso","2do Medio A","18","Lenguaje","Ensayo 1","5,3","92%","Muestra gran interés, pero a veces conversa en clases."
"David Borja Manso","2do Medio A","18","Lenguaje","Prueba 2","4,7","92%","Muestra gran interés, pero a veces conversa en clases."
"David Borja Manso","2do Medio A","18","Lenguaje","Ensayo 3","4,6","92%","Muestra gran interés, pero a veces conversa en clases."
"David Borja Manso","2do Medio A","18","Lenguaje","Control 4","6,3","92%","Muestra gran interés, pero a veces conversa en clases."
"David Borja Manso","2do Medio A","18","Matemáticas","Laboratorio 1","4,6","92%","Muestra gran interés, pero a veces conversa en clases."
"David Borja Manso","2do Medio A","18","Matemáticas","Control 2","4,3","92%","Muestra gran interés, pero a veces conversa en clases."
"David Borja Manso","2do Medio A","18","Ciencias","Laboratorio 1","5,9","92%","Muestra gran interés, pero a veces conversa en clases."
"David Borja Manso","2do Medio A","18","Ciencias","Ensayo 2","3,1","92%","Muestra gran interés, pero a veces conversa en clases."
"David Borja Manso","2do Medio A","18","Ciencias","Tarea 3","4,6","92%","Muestra gran interés, pero a veces conversa en clases."
"Ariel Salvador Pastor","2do Medio A","18","Historia","Tarea 1","3,2","91%","Buen rendimiento académico, aunque es muy tímido."
"Ariel Salvador Pastor","2do Medio A","18","Historia","Control 2","6,2","91%","Buen rendimiento académico, aunque es muy tímido."
"Ariel Salvador Pastor","2do Medio A","18","Historia","Exposición 3","6,5","91%","Buen rendimiento académico, aunque es muy tímido."
"Ariel Salvador Pastor","2do Medio A","18","Educación Física","Prueba 1","5,2","91%","Buen rendimiento académico, aunque es muy tímido."
"Ariel Salvador Pastor","2do Medio A","18","Educación Física","Prueba 2","6,9","91%","Buen rendimiento académico, aunque es muy tímido."
"Ariel Salvador Pastor","2do Medio A","18","Educación Física","Tarea 3","6,1","91%","Buen rendimiento académico, aunque es muy tímido."
"Ariel Salvador Pastor","2do Medio A","18","Educación Física","Tarea 4","3,9","91%","Buen rendimiento académico, aunque es muy tímido."
"Ariel Salvador Pastor","2do Medio A","18","Ciencias","Tarea 1","5,8","91%","Buen rendimiento académico, aunque es muy tímido."
"Ariel Salvador Pastor","2do Medio A","18","Ciencias","Control 2","6,4","91%","Buen rendimiento académico, aunque es muy tímido."
"Ariel Salvador Pastor","2do Medio A","18","Ciencias","Ensayo 3","3,1","91%","Buen rendimiento académico, aunque es muy tímido."
"Domingo Noriega Cuéllar","4to Medio A","14","Lenguaje","Prueba 1","6,0","98%","Muestra gran interés, pero a veces conversa en clases."
"Domingo Noriega Cuéllar","4to Medio A","14","Lenguaje","Laboratorio 2","3,3","98%","Muestra gran interés, pero a veces conversa en clases."
"Domingo Noriega Cuéllar","4to Medio A","14","Lenguaje","Laboratorio 3","3,6","98%","Muestra gran interés, pero a veces conversa en clases."
"Domingo Noriega Cuéllar","4to Medio A","14","Inglés","Exposición 1","5,9","98%","Muestra gran interés, pero a veces conversa en clases."
"Domingo Noriega Cuéllar","4to Medio A","14","Inglés","Ensayo 2","5,0","98%","Muestra gran interés, pero a veces conversa en clases."
"Domingo Noriega Cuéllar","4to Medio A","14","Inglés","Exposición 3","4,6","98%","Muestra gran interés, pero a veces conversa en clases."
"Domingo Noriega Cuéllar","4to Medio A","14","Inglés","Ensayo 4","4,0","98%","Muestra gran interés, pero a veces conversa en clases."
"Domingo Noriega Cuéllar","4to Medio A","14","Matemáticas","Tarea 1","3,9","98%","Muestra gran interés, pero a veces conversa en clases."
"Domingo Noriega Cuéllar","4to Medio A","14","Matemáticas","Exposición 2","5,3","98%","Muestra gran interés, pero a veces conversa en clases."
"Domingo Noriega Cuéllar","4to Medio A","14","Ciencias","Control 1","4,4","98%","Muestra gran interés, pero a veces conversa en clases."
"Domingo Noriega Cuéllar","4to Medio A","14","Ciencias","Ensayo 2","4,0","98%","Muestra gran interés, pero a veces conversa en clases."
"Domingo Noriega Cuéllar","4to Medio A","14","Ciencias","Prueba 3","5,4","98%","Muestra gran interés, pero a veces conversa en clases."
"Domingo Noriega Cuéllar","4to Medio A","14","Educación Física","Tarea 1","4,8","98%","Muestra gran interés, pero a veces conversa en clases."
"Domingo Noriega Cuéllar","4to Medio A","14","Educación Física","Ensayo 2","4,2","98%","Muestra gran interés, pero a veces conversa en clases."
"Domingo Noriega Cuéllar","4to Medio A","14","Educación Física","Ensayo 3","6,2","98%","Muestra gran interés, pero a veces conversa en clases."
"Domingo Noriega Cuéllar","4to Medio A","14","Educación Física","Exposición 4","3,3","98%","Muestra gran interés, pero a veces conversa en clases."
"Domingo Noriega Cuéllar","4to Medio A","14","Historia","Tarea 1","5,4","98%","Muestra gran interés, pero a veces conversa en clases."
"Domingo Noriega Cuéllar","4to Medio A","14","Historia","Tarea 2","5,6","98%","Muestra gran interés, pero a veces conversa en clases."
"Domingo Noriega Cuéllar","4to Medio A","14","Historia","Prueba 3","3,2","98%","Muestra gran interés, pero a veces conversa en clases."
"Domingo Noriega Cuéllar","4to Medio A","14","Historia","Prueba 4","6,5","98%","Muestra gran interés, pero a veces conversa en clases."
"Evelia Ribera Gallardo","1ro Medio B","17","Ciencias","Tarea 1","4,3","89%","Falta de estudio. Se cita al apoderado."
"Evelia Ribera Gallardo","1ro Medio B","17","Ciencias","Prueba 2","6,8","89%","Falta de estudio. Se cita al apoderado."
"Evelia Ribera Gallardo","1ro Medio B","17","Ciencias","Laboratorio 3","4,2","89%","Falta de estudio. Se cita al apoderado."
"Evelia Ribera Gallardo","1ro Medio B","17","Ciencias","Exposición 4","4,9","89%","Falta de estudio. Se cita al apoderado."
"Evelia Ribera Gallardo","1ro Medio B","17","Inglés","Control 1","6,6","89%","Falta de estudio. Se cita al apoderado."
"Evelia Ribera Gallardo","1ro Medio B","17","Inglés","Ensayo 2","6,6","89%","Falta de estudio. Se cita al apoderado."
"Evelia Ribera Gallardo","1ro Medio B","17","Inglés","Control 3","5,6","89%","Falta de estudio. Se cita al apoderado."
"Evelia Ribera Gallardo","1ro Medio B","17","Inglés","Exposición 4","3,1","89%","Falta de estudio. Se cita al apoderado."
"Evelia Ribera Gallardo","1ro Medio B","17","Matemáticas","Ensayo 1","3,6","89%","Falta de estudio. Se cita al apoderado."
"Evelia Ribera Gallardo","1ro Medio B","17","Matemáticas","Control 2","6,9","89%","Falta de estudio. Se cita al apoderado."
"Evelia Ribera Gallardo","1ro Medio B","17","Historia","Laboratorio 1","3,5","89%","Falta de estudio. Se cita al apoderado."
"Evelia Ribera Gallardo","1ro Medio B","17","Historia","Control 2","6,4","89%","Falta de estudio. Se cita al apoderado."
"Evelia Ribera Gallardo","1ro Medio B","17","Historia","Laboratorio 3","6,0","89%","Falta de estudio. Se cita al apoderado."
"Evelia Ribera Gallardo","1ro Medio B","17","Historia","Prueba 4","4,0","89%","Falta de estudio. Se cita al apoderado."
"Jimena Navas Guzman","1ro Medio A","14","Ciencias","Control 1","6,6","94%","Buen rendimiento académico, aunque es muy tímido."
"Jimena Navas Guzman","1ro Medio A","14","Ciencias","Prueba 2","3,4","94%","Buen rendimiento académico, aunque es muy tímido."
"Jimena Navas Guzman","1ro Medio A","14","Historia","Tarea 1","4,2","94%","Buen rendimiento académico, aunque es muy tímido."
"Jimena Navas Guzman","1ro Medio A","14","Historia","Ensayo 2","5,2","94%","Buen rendimiento académico, aunque es muy tímido."
"Jimena Navas Guzman","1ro Medio A","14","Historia","Ensayo 3","5,6","94%","Buen rendimiento académico, aunque es muy tímido."
"Jimena Navas Guzman","1ro Medio A","14","Historia","Prueba 4","6,1","94%","Buen rendimiento académico, aunque es muy tímido."
"Jimena Navas Guzman","1ro Medio A","14","Inglés","Prueba 1","3,1","94%","Buen rendimiento académico, aunque es muy tímido."
"Jimena Navas Guzman","1ro Medio A","14","Inglés","Tarea 2","3,7","94%","Buen rendimiento académico, aunque es muy tímido."
"Jimena Navas Guzman","1ro Medio A","14","Inglés","Exposición 3","4,3","94%","Buen rendimiento académico, aunque es muy tímido."
"Jimena Navas Guzman","1ro Medio A","14","Matemáticas","Laboratorio 1","6,8","94%","Buen rendimiento académico, aunque es muy tímido."
"Jimena Navas Guzman","1ro Medio A","14","Matemáticas","Laboratorio 2","7,0","94%","Buen rendimiento académico, aunque es muy tímido."
"Demetrio Arnaiz Alcalá","3ro Medio A","15","Inglés","Prueba 1","5,9","92%","Muestra gran interés, pero a veces conversa en clases."
"Demetrio Arnaiz Alcalá","3ro Medio A","15","Inglés","Tarea 2","4,5","92%","Muestra gran interés, pero a veces conversa en clases."
"Demetrio Arnaiz Alcalá","3ro Medio A","15","Inglés","Prueba 3","3,0","92%","Muestra gran interés, pero a veces conversa en clases."
"Demetrio Arnaiz Alcalá","3ro Medio A","15","Lenguaje","Laboratorio 1","3,4","92%","Muestra gran interés, pero a veces conversa en clases."
"Demetrio Arnaiz Alcalá","3ro Medio A","15","Lenguaje","Laboratorio 2","3,1","92%","Muestra gran interés, pero a veces conversa en clases."
"Demetrio Arnaiz Alcalá","3ro Medio A","15","Lenguaje","Exposición 3","6,3","92%","Muestra gran interés, pero a veces conversa en clases."
"Demetrio Arnaiz Alcalá","3ro Medio A","15","Lenguaje","Ensayo 4","5,8","92%","Muestra gran interés, pero a veces conversa en clases."
"Demetrio Arnaiz Alcalá","3ro Medio A","15","Ciencias","Prueba 1","5,4","92%","Muestra gran interés, pero a veces conversa en clases."
"Demetrio Arnaiz Alcalá","3ro Medio A","15","Ciencias","Prueba 2","4,4","92%","Muestra gran interés, pero a veces conversa en clases."
"Demetrio Arnaiz Alcalá","3ro Medio A","15","Ciencias","Laboratorio 3","4,2","92%","Muestra gran interés, pero a veces conversa en clases."
"Demetrio Arnaiz Alcalá","3ro Medio A","15","Matemáticas","Ensayo 1","6,7","92%","Muestra gran interés, pero a veces conversa en clases."
"Demetrio Arnaiz Alcalá","3ro Medio A","15","Matemáticas","Laboratorio 2","3,3","92%","Muestra gran interés, pero a veces conversa en clases."
"Demetrio Arnaiz Alcalá","3ro Medio A","15","Matemáticas","Control 3","5,5","92%","Muestra gran interés, pero a veces conversa en clases."
"Demetrio Arnaiz Alcalá","3ro Medio A","15","Educación Física","Control 1","3,7","92%","Muestra gran interés, pero a veces conversa en clases."
"Demetrio Arnaiz Alcalá","3ro Medio A","15","Educación Física","Ensayo 2","5,6","92%","Muestra gran interés, pero a veces conversa en clases."
"Demetrio Arnaiz Alcalá","3ro Medio A","15","Educación Física","Exposición 3","4,4","92%","Muestra gran interés, pero a veces conversa en clases."
"Demetrio Arnaiz Alcalá","3ro Medio A","15","Educación Física","Control 4","5,0","92%","Muestra gran interés, pero a veces conversa en clases."
"Pepito Diaz Conesa","2do Medio B","16","Inglés","Tarea 1","4,7","91%","Copia en la prueba de un compañero."
"Pepito Diaz Conesa","2do Medio B","16","Inglés","Exposición 2","6,6","91%","Copia en la prueba de un compañero."
"Pepito Diaz Conesa","2do Medio B","16","Inglés","Tarea 3","3,2","91%","Copia en la prueba de un compañero."
"Pepito Diaz Conesa","2do Medio B","16","Inglés","Exposición 4","3,9","91%","Copia en la prueba de un compañero."
"Pepito Diaz Conesa","2do Medio B","16","Matemáticas","Exposición 1","6,3","91%","Copia en la prueba de un compañero."
"Pepito Diaz Conesa","2do Medio B","16","Matemáticas","Exposición 2","5,6","91%","Copia en la prueba de un compañero."
"Pepito Diaz Conesa","2do Medio B","16","Lenguaje","Control 1","6,2","91%","Copia en la prueba de un compañero."
"Pepito Diaz Conesa","2do Medio B","16","Lenguaje","Exposición 2","3,2","91%","Copia en la prueba de un compañero."
